INV-0457,Unit A,01 Jul 2017,06 Jul 2017,Rent,PHP,0.00,0.00,Paid,Receivable Invoice,Not sent
INV-0458,Unit B,01 Jul 2017,06 Jul 2017,Rent,PHP,"14,700.00",0.00,Paid,Receivable Invoice,Not sent
INV-0459,Unit D,01 Jul 2017,06 Jul 2017,Rent,PHP,"14,700.00",0.00,Paid,Receivable Invoice,Not sent
INV-0460,Unit E,01 Jul 2017,06 Jul 2017,Rent,PHP,"14,700.00",0.00,Paid,Receivable Invoice,Not sent
INV-0461,Unit C,01 Jul 2017,06 Jul 2017,Rent,PHP,"13,650.00",0.00,Paid,Receivable Invoice,Not sent
INV-0462,Unt F,01 Jul 2017,06 Jul 2017,Rent,PHP,"14,700.00",0.00,Paid,Receivable Invoice,Not sent
INV-0463,Unit A,01 Jul 2017,06 Jul 2017,Dues,PHP,0.00,0.00,Paid,Receivable Invoice,Not sent
INV-0464,Unit B,01 Jul 2017,06 Jul 2017,Dues,PHP,"1,000.00",0.00,Paid,Receivable Invoice,Not sent
INV-0465,Unit C,01 Jul 2017,06 Jul 2017,Dues,PHP,"1,000.00",0.00,Paid,Receivable Invoice,Not sent
INV-0466,Unit D,01 Jul 2017,06 Jul 2017,Dues,PHP,"1,000.00",0.00,Paid,Receivable Invoice,Not sent
INV-0467,Unit E,01 Jul 2017,05 Aug 2017,Dues,PHP,"1,000.00",0.00,Paid,Receivable Invoice,Not sent
INV-0468,Unit F,01 Jul 2017,06 Jul 2017,Dues,PHP,"1,000.00",0.00,Paid,Receivable Invoice,Not sent
INV-0469,Unit A,01 Jul 2017,06 Jul 2017,Water,PHP,0.00,0.00,Paid,Receivable Invoice,Not sent
INV-0470,Unit B,01 Jul 2017,06 Jul 2017,Water,PHP,"1,131.00",0.00,Paid,Receivable Invoice,Not sent
INV-0471,Unit E,01 Jul 2017,06 Jul 2017,Water,PHP,"1,827.00",0.00,Paid,Receivable Invoice,Not sent
INV-0472,Unit A,01 Jul 2017,06 Jul 2017,Electricity,PHP,0.00,0.00,Paid,Receivable Invoice,Not sent
INV-0473,Unit C,01 Aug 2017,06 Aug 2017,Rent,PHP,"13,650.00",0.00,Paid,Receivable Invoice,Not sent
INV-0474,Unt F,01 Aug 2017,06 Aug 2017,Rent,PHP,"14,700.00",0.00,Paid,Receivable Invoice,Not sent
INV-0475,Unit B,01 Aug 2017,06 Aug 2017,Water,PHP,"1,074.97",0.00,Paid,Receivable Invoice,Not sent
INV-0476,Unit C,01 Aug 2017,06 Aug 2017,Water,PHP,"1,157.66",0.00,Paid,Receivable Invoice,Not sent
INV-0477,Unit D,01 Aug 2017,05 Sep 2017,Water,PHP,992.20,0.00,Paid,Receivable Invoice,Not sent
INV-0478,Unit E,01 Aug 2017,06 Aug 2017,Water,PHP,"2,149.94",0.00,Paid,Receivable Invoice,Not sent
INV-0479,Unit F,01 Aug 2017,06 Aug 2017,Water,PHP,"1,405.73",0.00,Paid,Receivable Invoice,Not sent
INV-0480,Unit A,01 Aug 2017,06 Aug 2017,Electricity,PHP,0.00,0.00,Paid,Receivable Invoice,Not sent
INV-0481,Unit B,01 Aug 2017,06 Aug 2017,Electricity,PHP,"4,920.00",0.00,Paid,Receivable Invoice,Not sent
INV-0482,Unit C,01 Aug 2017,06 Aug 2017,Electricity,PHP,"4,610.00",0.00,Paid,Receivable Invoice,Not sent
INV-0483,Unit D,01 Aug 2017,06 Aug 2017,Electricity,PHP,"2,070.00",0.00,Paid,Receivable Invoice,Not sent
INV-0484,Unit E,01 Aug 2017,06 Aug 2017,Electricity,PHP,"7,050.00",0.00,Paid,Receivable Invoice,Not sent
INV-0485,Unit F,01 Aug 2017,06 Aug 2017,Electricity,PHP,"1,510.00",0.00,Paid,Receivable Invoice,Not sent
INV-0486,Unit A,01 Aug 2017,06 Aug 2017,Rent,PHP,0.00,0.00,Paid,Receivable Invoice,Not sent
INV-0487,Unit B,01 Aug 2017,06 Aug 2017,Rent,PHP,"14,700.00",0.00,Paid,Receivable Invoice,Not sent
INV-0488,Unit D,01 Aug 2017,06 Aug 2017,Rent,PHP,"14,700.00",0.00,Paid,Receivable Invoice,Not sent
INV-0489,Unit E,01 Aug 2017,06 Aug 2017,Rent,PHP,"14,700.00",0.00,Paid,Receivable Invoice,Not sent
INV-0490,Unit A,01 Aug 2017,06 Aug 2017,Dues,PHP,0.00,0.00,Paid,Receivable Invoice,Not sent
INV-0491,Unit B,01 Aug 2017,06 Aug 2017,Dues,PHP,"1,000.00",0.00,Paid,Receivable Invoice,Not sent
INV-0492,Unit C,01 Aug 2017,06 Aug 2017,Dues,PHP,"1,000.00",0.00,Paid,Receivable Invoice,Not sent
INV-0493,Unit D,01 Aug 2017,06 Aug 2017,Dues,PHP,"1,000.00",0.00,Paid,Receivable Invoice,Not sent
INV-0494,Unit E,01 Aug 2017,05 Sep 2017,Dues,PHP,"1,000.00",0.00,Paid,Receivable Invoice,Not sent
INV-0495,Unit F,01 Aug 2017,06 Aug 2017,Dues,PHP,"1,000.00",0.00,Paid,Receivable Invoice,Not sent
INV-0496,Unit A,01 Aug 2017,06 Aug 2017,Water,PHP,0.00,0.00,Paid,Receivable Invoice,Not sent
INV-0497,Unit F,01 Sep 2017,06 Sep 2017,Electricity,PHP,"1,155.00",0.00,Paid,Receivable Invoice,Not sent
INV-0498,Unit A,01 Sep 2017,06 Sep 2017,Rent,PHP,"51,000.00",0.00,Paid,Receivable Invoice,Not sent
INV-0499,Unit B,01 Sep 2017,06 Sep 2017,Rent,PHP,"14,700.00",0.00,Paid,Receivable Invoice,Not sent
INV-0500,Unit E,01 Sep 2017,06 Sep 2017,Rent,PHP,"14,700.00",0.00,Paid,Receivable Invoice,Not sent
INV-0501,Unit C,01 Sep 2017,06 Sep 2017,Rent,PHP,"13,650.00",0.00,Paid,Receivable Invoice,Not sent
INV-0502,Unt F,01 Sep 2017,06 Sep 2017,Rent,PHP,"14,700.00",0.00,Paid,Receivable Invoice,Not sent
INV-0503,Unit A,01 Sep 2017,06 Sep 2017,Dues,PHP,0.00,0.00,Paid,Receivable Invoice,Not sent
INV-0504,Unit B,01 Sep 2017,06 Sep 2017,Dues,PHP,"1,000.00",0.00,Paid,Receivable Invoice,Not sent
INV-0505,Unit C,01 Sep 2017,06 Sep 2017,Dues,PHP,"1,000.00",0.00,Paid,Receivable Invoice,Not sent
INV-0506,Unit D,01 Sep 2017,06 Sep 2017,Dues,PHP,"1,000.00",0.00,Paid,Receivable Invoice,Not sent
INV-0507,Unit E,01 Sep 2017,05 Oct 2017,Dues,PHP,"1,000.00",0.00,Paid,Receivable Invoice,Not sent
INV-0508,Unit F,01 Sep 2017,06 Sep 2017,Dues,PHP,"1,000.00",0.00,Paid,Receivable Invoice,Not sent
INV-0509,Unit A,01 Sep 2017,06 Sep 2017,Water,PHP,465.00,0.00,Paid,Receivable Invoice,Not sent
INV-0510,Unit B,01 Sep 2017,06 Sep 2017,Water,PHP,"1,302.00",0.00,Paid,Receivable Invoice,Not sent
INV-0511,Unit C,01 Sep 2017,06 Sep 2017,Water,PHP,"1,395.00",0.00,Paid,Receivable Invoice,Not sent
INV-0512,Unit D,01 Sep 2017,05 Oct 2017,Water,PHP,"1,209.00",0.00,Paid,Receivable Invoice,Not sent
INV-0513,Unit E,01 Sep 2017,06 Sep 2017,Water,PHP,"1,581.00",0.00,Paid,Receivable Invoice,Not sent
INV-0514,Unit F,01 Sep 2017,06 Sep 2017,Water,PHP,"1,488.00",0.00,Paid,Receivable Invoice,Not sent
INV-0515,Unit A,01 Sep 2017,06 Sep 2017,Electricity,PHP,"3,381.00",0.00,Paid,Receivable Invoice,Not sent
INV-0516,Unit B,01 Sep 2017,06 Sep 2017,Electricity,PHP,"5,585.00",0.00,Paid,Receivable Invoice,Not sent
INV-0517,Unit C,01 Sep 2017,06 Sep 2017,Electricity,PHP,"5,050.00",0.00,Paid,Receivable Invoice,Not sent
INV-0518,Unit D,01 Sep 2017,06 Sep 2017,Electricity,PHP,"2,118.00",0.00,Paid,Receivable Invoice,Not sent
INV-0519,Unit E,01 Sep 2017,06 Sep 2017,Electricity,PHP,"7,768.00",0.00,Paid,Receivable Invoice,Not sent
INV-0520,Unit D,01 Sep 2017,06 Sep 2017,Rent,PHP,"14,700.00",0.00,Paid,Receivable Invoice,Not sent
INV-0521,Unit C,01 Oct 2017,06 Oct 2017,Rent,PHP,"13,650.00",0.00,Paid,Receivable Invoice,Not sent
INV-0522,Unt F,01 Oct 2017,06 Oct 2017,Rent,PHP,"14,700.00",0.00,Paid,Receivable Invoice,Not sent
INV-0523,Unit B,01 Oct 2017,06 Oct 2017,Water,PHP,"1,615.00",0.00,Paid,Receivable Invoice,Not sent
INV-0524,Unit C,01 Oct 2017,06 Oct 2017,Water,PHP,"1,235.00",0.00,Paid,Receivable Invoice,Not sent
INV-0525,Unit D,01 Oct 2017,05 Nov 2017,Water,PHP,"1,140.00",0.00,Paid,Receivable Invoice,Not sent
INV-0526,Unit E,01 Oct 2017,06 Oct 2017,Water,PHP,"1,710.00",0.00,Paid,Receivable Invoice,Not sent
INV-0527,Unit F,01 Oct 2017,06 Oct 2017,Water,PHP,"1,008.00",0.00,Paid,Receivable Invoice,Not sent
INV-0528,Unit A,01 Oct 2017,06 Oct 2017,Electricity,PHP,"2,211.00",0.00,Paid,Receivable Invoice,Not sent
INV-0529,Unit B,01 Oct 2017,06 Oct 2017,Electricity,PHP,"5,610.00",0.00,Paid,Receivable Invoice,Not sent
INV-0530,Unit C,01 Oct 2017,06 Oct 2017,Electricity,PHP,"4,895.00",0.00,Paid,Receivable Invoice,Not sent
INV-0531,Unit D,01 Oct 2017,06 Oct 2017,Electricity,PHP,"2,002.00",0.00,Paid,Receivable Invoice,Not sent
INV-0532,Unit E,01 Oct 2017,06 Oct 2017,Electricity,PHP,"7,084.00",0.00,Paid,Receivable Invoice,Not sent
INV-0533,Unit F,01 Oct 2017,06 Oct 2017,Electricity,PHP,"1,309.00",0.00,Paid,Receivable Invoice,Not sent
INV-0534,Unit A,01 Oct 2017,06 Oct 2017,Rent,PHP,"16,000.00",0.00,Paid,Receivable Invoice,Not sent
INV-0535,Unit B,01 Oct 2017,06 Oct 2017,Rent,PHP,"14,700.00",0.00,Paid,Receivable Invoice,Not sent
INV-0536,Unit D,01 Oct 2017,06 Oct 2017,Rent,PHP,"14,700.00",0.00,Paid,Receivable Invoice,Not sent
INV-0537,Unit E,01 Oct 2017,06 Oct 2017,Rent,PHP,"14,700.00",0.00,Paid,Receivable Invoice,Not sent
INV-0538,Unit A,01 Oct 2017,06 Oct 2017,Dues,PHP,"1,000.00",0.00,Paid,Receivable Invoice,Not sent
INV-0539,Unit B,01 Oct 2017,06 Oct 2017,Dues,PHP,"1,000.00",0.00,Paid,Receivable Invoice,Not sent
INV-0540,Unit C,01 Oct 2017,06 Oct 2017,Dues,PHP,"1,000.00",0.00,Paid,Receivable Invoice,Not sent
INV-0541,Unit D,01 Oct 2017,06 Oct 2017,Dues,PHP,"1,000.00",0.00,Paid,Receivable Invoice,Not sent
INV-0542,Unit E,01 Oct 2017,05 Nov 2017,Dues,PHP,"1,000.00",0.00,Paid,Receivable Invoice,Not sent
INV-0543,Unit F,01 Oct 2017,06 Oct 2017,Dues,PHP,"1,000.00",0.00,Paid,Receivable Invoice,Not sent
INV-0544,Unit A,01 Oct 2017,06 Oct 2017,Water,PHP,"1,235.00",0.00,Paid,Receivable Invoice,Not sent
INV-0546,Unit E,01 Nov 2017,06 Nov 2017,Rent,PHP,"14,700.00",0.00,Paid,Receivable Invoice,Not sent
INV-0547,Unit C,01 Nov 2017,06 Nov 2017,Rent,PHP,"13,650.00",0.00,Paid,Receivable Invoice,Not sent
INV-0548,Unt F,01 Nov 2017,06 Nov 2017,Rent,PHP,"14,700.00",0.00,Paid,Receivable Invoice,Not sent
INV-0549,Unit A,01 Nov 2017,06 Nov 2017,Dues,PHP,"1,000.00",0.00,Paid,Receivable Invoice,Not sent
INV-0550,Unit C,01 Nov 2017,06 Nov 2017,Dues,PHP,"1,000.00",0.00,Paid,Receivable Invoice,Not sent
INV-0551,Unit D,01 Nov 2017,06 Nov 2017,Dues,PHP,"1,000.00",0.00,Paid,Receivable Invoice,Not sent
INV-0552,Unit E,01 Nov 2017,05 Dec 2017,Dues,PHP,"1,000.00",0.00,Paid,Receivable Invoice,Not sent
INV-0553,Unit F,01 Nov 2017,06 Nov 2017,Dues,PHP,"1,000.00",0.00,Paid,Receivable Invoice,Not sent
INV-0554,Unit A,01 Nov 2017,06 Nov 2017,Water,PHP,943.35,0.00,Paid,Receivable Invoice,Not sent
INV-0555,Unit B,01 Nov 2017,06 Nov 2017,Water,PHP,880.46,0.00,Paid,Receivable Invoice,Not sent
INV-0556,Unit C,01 Nov 2017,06 Nov 2017,Water,PHP,817.00,0.00,Paid,Receivable Invoice,Not sent
INV-0557,Unit D,01 Nov 2017,05 Dec 2017,Water,PHP,880.46,0.00,Paid,Receivable Invoice,Not sent
INV-0558,Unit E,01 Nov 2017,06 Nov 2017,Water,PHP,"1,257.82",0.00,Paid,Receivable Invoice,Not sent
INV-0559,Unit F,01 Nov 2017,06 Nov 2017,Water,PHP,"1,006.00",0.00,Paid,Receivable Invoice,Not sent
INV-0560,Unit A,01 Nov 2017,06 Nov 2017,Electricity,PHP,"2,233.00",0.00,Paid,Receivable Invoice,Not sent
INV-0561,Unit B,01 Nov 2017,06 Nov 2017,Electricity,PHP,"5,687.00",0.00,Paid,Receivable Invoice,Not sent
INV-0562,Unit C,01 Nov 2017,06 Nov 2017,Electricity,PHP,"5,291.00",0.00,Paid,Receivable Invoice,Not sent
INV-0563,Unit D,01 Nov 2017,06 Nov 2017,Electricity,PHP,"2,222.00",0.00,Paid,Receivable Invoice,Not sent
INV-0564,Unit E,01 Nov 2017,06 Nov 2017,Electricity,PHP,"7,700.00",0.00,Paid,Receivable Invoice,Not sent
INV-0565,Unit F,01 Nov 2017,06 Nov 2017,Electricity,PHP,"1,045.00",0.00,Paid,Receivable Invoice,Not sent
INV-0567,Unit D,01 Nov 2017,06 Nov 2017,Rent,PHP,"14,700.00",0.00,Paid,Receivable Invoice,Not sent
INV-0568,Unit B,01 Nov 2017,06 Nov 2017,Dues,PHP,"1,000.00",0.00,Paid,Receivable Invoice,Not sent
INV-0545,Unit A,01 Nov 2017,06 Nov 2017,Rent,PHP,"16,000.00",0.00,Paid,Receivable Invoice,Not sent
INV-0566,Unit B,01 Nov 2017,06 Nov 2017,Rent,PHP,"14,700.00",0.00,Paid,Receivable Invoice,Not sent
INV-0569,Unit D,01 Dec 2017,06 Dec 2017,Rent,PHP,"14,700.00",0.00,Paid,Receivable Invoice,Not sent
INV-0570,Unit C,01 Dec 2017,06 Dec 2017,Rent,PHP,"13,650.00",0.00,Paid,Receivable Invoice,Not sent
INV-0571,Unt F,01 Dec 2017,06 Dec 2017,Rent,PHP,"14,700.00",0.00,Paid,Receivable Invoice,Not sent
INV-0572,Unit B,01 Dec 2017,06 Dec 2017,Water,PHP,868.00,0.00,Paid,Receivable Invoice,Not sent
INV-0573,Unit C,01 Dec 2017,06 Dec 2017,Water,PHP,868.00,0.00,Paid,Receivable Invoice,Not sent
INV-0574,Unit D,01 Dec 2017,05 Jan 2018,Water,PHP,682.00,0.00,Paid,Receivable Invoice,Not sent
INV-0575,Unit E,01 Dec 2017,06 Dec 2017,Water,PHP,"1,178.00",0.00,Paid,Receivable Invoice,Not sent
INV-0576,Unit F,01 Dec 2017,06 Dec 2017,Water,PHP,744.00,0.00,Paid,Receivable Invoice,Not sent
INV-0577,Unit A,01 Dec 2017,06 Dec 2017,Electricity,PHP,"2,266.00",0.00,Paid,Receivable Invoice,Not sent
INV-0578,Unit B,01 Dec 2017,06 Dec 2017,Electricity,PHP,"5,104.00",0.00,Paid,Receivable Invoice,Not sent
INV-0579,Unit C,01 Dec 2017,06 Dec 2017,Electricity,PHP,"5,038.00",0.00,Paid,Receivable Invoice,Not sent
INV-0583,Unit A,01 Dec 2017,06 Dec 2017,Rent,PHP,"16,000.00",0.00,Paid,Receivable Invoice,Not sent
INV-0584,Unit B,01 Dec 2017,06 Dec 2017,Rent,PHP,"14,700.00",0.00,Paid,Receivable Invoice,Not sent
INV-0585,Unit E,01 Dec 2017,06 Dec 2017,Rent,PHP,"14,700.00",0.00,Paid,Receivable Invoice,Not sent
INV-0586,Unit A,01 Dec 2017,06 Dec 2017,Dues,PHP,"1,000.00",0.00,Paid,Receivable Invoice,Not sent
INV-0587,Unit B,01 Dec 2017,06 Dec 2017,Dues,PHP,"1,000.00",0.00,Paid,Receivable Invoice,Not sent
INV-0588,Unit C,01 Dec 2017,06 Dec 2017,Dues,PHP,"1,000.00",0.00,Paid,Receivable Invoice,Not sent
INV-0589,Unit D,01 Dec 2017,06 Dec 2017,Dues,PHP,"1,000.00",0.00,Paid,Receivable Invoice,Not sent
INV-0591,Unit F,01 Dec 2017,06 Dec 2017,Dues,PHP,"1,000.00",0.00,Paid,Receivable Invoice,Not sent
INV-0592,Unit A,01 Dec 2017,06 Dec 2017,Water,PHP,"1,054.00",0.00,Paid,Receivable Invoice,Not sent
INV-0580,Unit D,01 Dec 2017,06 Dec 2017,Electricity,PHP,"1,859.00",0.00,Paid,Receivable Invoice,Not sent
INV-0581,Unit E,01 Dec 2017,06 Dec 2017,Electricity,PHP,"7,084.00",0.00,Paid,Receivable Invoice,Not sent
INV-0582,Unit F,01 Dec 2017,06 Dec 2017,Electricity,PHP,"1,045.00",0.00,Paid,Receivable Invoice,Not sent
INV-0590,Unit E,01 Dec 2017,05 Jan 2018,Dues,PHP,"1,000.00",0.00,Paid,Receivable Invoice,Not sent
INV-0593,Unit B,01 Jan 2018,06 Jan 2018,Dues,PHP,"1,000.00",0.00,Paid,Receivable Invoice,Not sent
INV-0594,Unit C,01 Jan 2018,06 Jan 2018,Dues,PHP,"1,000.00",0.00,Paid,Receivable Invoice,Not sent
INV-0595,Unit E,01 Jan 2018,05 Feb 2018,Dues,PHP,"1,000.00",0.00,Paid,Receivable Invoice,Not sent
INV-0597,Unit B,01 Jan 2018,06 Jan 2018,Water,PHP,750.72,0.00,Paid,Receivable Invoice,Not sent
INV-0598,Unit E,01 Jan 2018,06 Jan 2018,Water,PHP,"1,313.76",0.00,Paid,Receivable Invoice,Not sent
INV-0599,Unit C,01 Jan 2018,06 Jan 2018,Electricity,PHP,"3,670.80",0.00,Paid,Receivable Invoice,Not sent
INV-0600,Unit F,01 Jan 2018,06 Jan 2018,Electricity,PHP,"1,170.40",0.00,Paid,Receivable Invoice,Not sent
INV-0601,Unit A,01 Jan 2018,06 Jan 2018,Rent,PHP,"16,000.00",0.00,Paid,Receivable Invoice,Not sent
INV-0602,Unit B,01 Jan 2018,06 Jan 2018,Rent,PHP,"14,700.00",0.00,Paid,Receivable Invoice,Not sent
INV-0603,Unit D,01 Jan 2018,06 Jan 2018,Rent,PHP,"14,700.00",0.00,Paid,Receivable Invoice,Not sent
INV-0604,Unit A,01 Jan 2018,06 Jan 2018,Dues,PHP,"1,000.00",0.00,Paid,Receivable Invoice,Not sent
INV-0605,Unit D,01 Jan 2018,06 Jan 2018,Dues,PHP,"1,000.00",0.00,Paid,Receivable Invoice,Not sent
INV-0606,Unit F,01 Jan 2018,06 Jan 2018,Dues,PHP,"1,000.00",0.00,Paid,Receivable Invoice,Not sent
INV-0607,Unit C,01 Jan 2018,06 Jan 2018,Water,PHP,688.16,0.00,Paid,Receivable Invoice,Not sent
INV-0609,Unit F,01 Jan 2018,06 Jan 2018,Water,PHP,750.72,0.00,Paid,Receivable Invoice,Not sent
INV-0611,Unit B,01 Jan 2018,06 Jan 2018,Electricity,PHP,"5,043.36",0.00,Paid,Receivable Invoice,Not sent
INV-0612,Unit D,01 Jan 2018,06 Jan 2018,Electricity,PHP,"2,128.00",0.00,Paid,Receivable Invoice,Not sent
INV-0613,Unit E,01 Jan 2018,06 Jan 2018,Electricity,PHP,"7,479.92",0.00,Paid,Receivable Invoice,Not sent
INV-0614,Unit E,01 Jan 2018,06 Jan 2018,Rent,PHP,"14,700.00",0.00,Paid,Receivable Invoice,Not sent
INV-0615,Unit C,01 Jan 2018,06 Jan 2018,Rent,PHP,"13,650.00",0.00,Paid,Receivable Invoice,Not sent
INV-0616,Unt F,01 Jan 2018,06 Jan 2018,Rent,PHP,"14,700.00",0.00,Paid,Receivable Invoice,Not sent
INV-0596,Unit A,01 Jan 2018,06 Jan 2018,Water,PHP,813.28,0.00,Paid,Receivable Invoice,Not sent
INV-0608,Unit D,01 Jan 2018,05 Feb 2018,Water,PHP,688.16,0.00,Paid,Receivable Invoice,Not sent
INV-0610,Unit A,01 Jan 2018,06 Jan 2018,Electricity,PHP,"1,713.04",0.00,Paid,Receivable Invoice,Not sent
INV-0617,Unit D,01 Feb 2018,06 Feb 2018,Dues,PHP,"1,000.00",0.00,Paid,Receivable Invoice,Not sent
INV-0618,Unit B,01 Feb 2018,06 Feb 2018,Water,PHP,888.09,0.00,Paid,Receivable Invoice,Not sent
INV-0619,Unit E,01 Feb 2018,06 Feb 2018,Water,PHP,"1,459.00",0.00,Paid,Receivable Invoice,Not sent
INV-0620,Unit A,01 Feb 2018,06 Feb 2018,Rent,PHP,"16,000.00",0.00,Paid,Receivable Invoice,Not sent
INV-0621,Unit B,01 Feb 2018,06 Feb 2018,Rent,PHP,"14,700.00",0.00,Paid,Receivable Invoice,Not sent
INV-0622,Unit E,01 Feb 2018,06 Feb 2018,Rent,PHP,"14,700.00",0.00,Paid,Receivable Invoice,Not sent
INV-0623,Unit C,01 Feb 2018,06 Feb 2018,Rent,PHP,"13,650.00",0.00,Paid,Receivable Invoice,Not sent
INV-0624,Unt F,01 Feb 2018,06 Feb 2018,Rent,PHP,"14,700.00",0.00,Paid,Receivable Invoice,Not sent
INV-0625,Unit A,01 Feb 2018,06 Feb 2018,Dues,PHP,"1,000.00",0.00,Paid,Receivable Invoice,Not sent
INV-0626,Unit B,01 Feb 2018,06 Feb 2018,Dues,PHP,"1,000.00",0.00,Paid,Receivable Invoice,Not sent
INV-0630,Unit A,01 Feb 2018,06 Feb 2018,Water,PHP,824.65,0.00,Paid,Receivable Invoice,Not sent
INV-0631,Unit C,01 Feb 2018,06 Feb 2018,Water,PHP,888.09,0.00,Paid,Receivable Invoice,Not sent
INV-0632,Unit D,01 Feb 2018,05 Mar 2018,Water,PHP,888.09,0.00,Paid,Receivable Invoice,Not sent
INV-0634,Unit A,01 Feb 2018,06 Feb 2018,Electricity,PHP,"2,429.50",0.00,Paid,Receivable Invoice,Not sent
INV-0636,Unit C,01 Feb 2018,06 Feb 2018,Electricity,PHP,"5,356.20",0.00,Paid,Receivable Invoice,Not sent
INV-0637,Unit D,01 Feb 2018,06 Feb 2018,Electricity,PHP,"2,215.95",0.00,Paid,Receivable Invoice,Not sent
INV-0638,Unit E,01 Feb 2018,06 Feb 2018,Electricity,PHP,"8,022.45",0.00,Paid,Receivable Invoice,Not sent
INV-0640,Unit D,01 Feb 2018,06 Feb 2018,Rent,PHP,"14,700.00",0.00,Paid,Receivable Invoice,Not sent
INV-0627,Unit C,01 Feb 2018,06 Feb 2018,Dues,PHP,"1,000.00",0.00,Paid,Receivable Invoice,Not sent
INV-0628,Unit E,01 Feb 2018,05 Mar 2018,Dues,PHP,"1,000.00",0.00,Paid,Receivable Invoice,Not sent
INV-0629,Unit F,01 Feb 2018,06 Feb 2018,Dues,PHP,"1,000.00",0.00,Paid,Receivable Invoice,Not sent
INV-0633,Unit F,01 Feb 2018,06 Feb 2018,Water,PHP,951.00,0.00,Paid,Receivable Invoice,Not sent
INV-0635,Unit B,01 Feb 2018,06 Feb 2018,Electricity,PHP,"5,593.20",0.00,Paid,Receivable Invoice,Not sent
INV-0639,Unit F,01 Feb 2018,06 Feb 2018,Electricity,PHP,"1,504.95",0.00,Paid,Receivable Invoice,Not sent
INV-0641,Unit C,01 Mar 2018,06 Mar 2018,Water,PHP,910.00,0.00,Paid,Receivable Invoice,Not sent
INV-0642,Unit D,01 Mar 2018,05 Apr 2018,Water,PHP,650.00,0.00,Paid,Receivable Invoice,Not sent
INV-0643,Unit C,01 Mar 2018,06 Mar 2018,Electricity,PHP,"6,175.00",0.00,Paid,Receivable Invoice,Not sent
INV-0644,Unt F,01 Mar 2018,06 Mar 2018,Rent,PHP,"14,700.00",0.00,Paid,Receivable Invoice,Not sent
INV-0645,Unit A,01 Mar 2018,06 Mar 2018,Dues,PHP,"1,000.00",0.00,Paid,Receivable Invoice,Not sent
INV-0646,Unit B,01 Mar 2018,06 Mar 2018,Dues,PHP,"1,000.00",0.00,Paid,Receivable Invoice,Not sent
INV-0648,Unit D,01 Mar 2018,06 Mar 2018,Dues,PHP,"1,000.00",0.00,Paid,Receivable Invoice,Not sent
INV-0649,Unit E,01 Mar 2018,05 Apr 2018,Dues,PHP,"1,000.00",0.00,Paid,Receivable Invoice,Not sent
INV-0650,Unit F,01 Mar 2018,06 Mar 2018,Dues,PHP,"1,000.00",0.00,Paid,Receivable Invoice,Not sent
INV-0651,Unit A,01 Mar 2018,06 Mar 2018,Water,PHP,975.00,0.00,Paid,Receivable Invoice,Not sent
INV-0652,Unit B,01 Mar 2018,06 Mar 2018,Water,PHP,975.00,0.00,Paid,Receivable Invoice,Not sent
INV-0653,Unit E,01 Mar 2018,06 Mar 2018,Water,PHP,"1,820.00",0.00,Paid,Receivable Invoice,Not sent
INV-0654,Unit F,01 Mar 2018,06 Mar 2018,Water,PHP,845.00,0.00,Paid,Receivable Invoice,Not sent
INV-0655,Unit A,01 Mar 2018,06 Mar 2018,Electricity,PHP,"2,912.00",0.00,Paid,Receivable Invoice,Not sent
INV-0656,Unit B,01 Mar 2018,06 Mar 2018,Electricity,PHP,"6,227.00",0.00,Paid,Receivable Invoice,Not sent
INV-0657,Unit D,01 Mar 2018,06 Mar 2018,Electricity,PHP,"2,249.00",0.00,Paid,Receivable Invoice,Not sent
INV-0659,Unit F,01 Mar 2018,06 Mar 2018,Electricity,PHP,"1,352.00",0.00,Paid,Receivable Invoice,Not sent
INV-0660,Unit A,01 Mar 2018,06 Mar 2018,Rent,PHP,"16,000.00",0.00,Paid,Receivable Invoice,Not sent
INV-0661,Unit B,01 Mar 2018,06 Mar 2018,Rent,PHP,"14,700.00",0.00,Paid,Receivable Invoice,Not sent
INV-0662,Unit E,01 Mar 2018,06 Mar 2018,Rent,PHP,"14,700.00",0.00,Paid,Receivable Invoice,Not sent
INV-0663,Unit C,01 Mar 2018,06 Mar 2018,Rent,PHP,"13,650.00",0.00,Paid,Receivable Invoice,Not sent
INV-0664,Unit D,01 Mar 2018,06 Mar 2018,Rent,PHP,"14,700.00",0.00,Paid,Receivable Invoice,Not sent
INV-0647,Unit C,01 Mar 2018,06 Mar 2018,Dues,PHP,"1,000.00",0.00,Paid,Receivable Invoice,Not sent
INV-0658,Unit E,01 Mar 2018,06 Mar 2018,Electricity,PHP,"9,217.00",0.00,Paid,Receivable Invoice,Not sent
INV-0665,Unit D,01 Apr 2018,06 Apr 2018,Rent,PHP,"14,700.00",0.00,Paid,Receivable Invoice,Not sent
INV-0666,Unit C,01 Apr 2018,06 Apr 2018,Water,PHP,"1,072.00",0.00,Paid,Receivable Invoice,Not sent
INV-0667,Unit D,01 Apr 2018,05 May 2018,Water,PHP,871.00,0.00,Paid,Receivable Invoice,Not sent
INV-0668,Unit E,01 Apr 2018,06 Apr 2018,Water,PHP,"1,943.00",0.00,Paid,Receivable Invoice,Not sent
INV-0669,Unit B,01 Apr 2018,06 Apr 2018,Electricity,PHP,"6,955.00",0.00,Paid,Receivable Invoice,Not sent
